id,domain,pmid,name,osEntrez
SYNGO:presyn_ribosome,CC,25211037,presynaptic ribosome,27207
SYNGO:presyn_ribosome,CC,25211037,presynaptic ribosome,20042
SYNGO:presyn_ribosome,CC,25211037,presynaptic ribosome,20044
SYNGO:presyn_ribosome,CC,25211037,presynaptic ribosome,267019
SYNGO:presyn_ribosome,CC,25211037,presynaptic ribosome,20055
SYNGO:presyn_ribosome,CC,25211037,presynaptic ribosome,20088
SYNGO:presyn_ribosome,CC,25211037,presynaptic ribosome,27370
SYNGO:presyn_ribosome,CC,25211037,presynaptic ribosome,78294
SYNGO:presyn_ribosome,CC,25211037,presynaptic ribosome,54127
SYNGO:presyn_ribosome,CC,25211037,presynaptic ribosome,20103
SYNGO:presyn_ribosome,CC,15020595,presynaptic ribosome,68052
SYNGO:translation_postsynapse,BP,16452087,protein translation at postsynapse,20005
SYNGO:translation_postsynapse,BP,16452087,protein translation at postsynapse,110954
SYNGO:translation_postsynapse,BP,16452087,protein translation at postsynapse,19896
SYNGO:translation_postsynapse,BP,15020595,protein translation at postsynapse,67025
SYNGO:translation_postsynapse,BP,25211037,protein translation at postsynapse,269261
SYNGO:translation_postsynapse,BP,25211037,protein translation at postsynapse,270106
SYNGO:translation_postsynapse,BP,25211037,protein translation at postsynapse,22121
SYNGO:translation_postsynapse,BP,25211037,protein translation at postsynapse,67115
SYNGO:translation_postsynapse,BP,25211037,protein translation at postsynapse,319195
SYNGO:translation_postsynapse,BP,25211037,protein translation at postsynapse,66480
SYNGO:translation_postsynapse,BP,15020595,protein translation at postsynapse,19899
SYNGO:translation_postsynapse,BP,25211037,protein translation at postsynapse,65019
SYNGO:translation_postsynapse,BP,25211037,protein translation at postsynapse,19934
SYNGO:translation_postsynapse,BP,25211037,protein translation at postsynapse,268449
SYNGO:translation_postsynapse,BP,25211037,protein translation at postsynapse,19941
SYNGO:translation_postsynapse,BP,16452087,protein translation at postsynapse,68193
SYNGO:translation_postsynapse,BP,25211037,protein translation at postsynapse,19942
SYNGO:translation_postsynapse,BP,25211037,protein translation at postsynapse,26451
SYNGO:translation_postsynapse,BP,25211037,protein translation at postsynapse,19943
SYNGO:translation_postsynapse,BP,16452087,protein translation at postsynapse,19944
SYNGO:translation_postsynapse,BP,25211037,protein translation at postsynapse,19951
SYNGO:translation_postsynapse,BP,25211037,protein translation at postsynapse,68436
SYNGO:translation_postsynapse,BP,25211037,protein translation at postsynapse,66489
SYNGO:translation_postsynapse,BP,25211037,protein translation at postsynapse,57808
SYNGO:translation_postsynapse,BP,16452087,protein translation at postsynapse,54217
SYNGO:translation_postsynapse,BP,25211037,protein translation at postsynapse,19982
SYNGO:translation_postsynapse,BP,16452087,protein translation at postsynapse,67281
SYNGO:translation_postsynapse,BP,25211037,protein translation at postsynapse,19981
SYNGO:translation_postsynapse,BP,16452087,protein translation at postsynapse,67671
SYNGO:translation_postsynapse,BP,16452087,protein translation at postsynapse,67891
SYNGO:translation_postsynapse,BP,16635246,protein translation at postsynapse,100503670
SYNGO:translation_postsynapse,BP,16635246,protein translation at postsynapse,19988
SYNGO:translation_postsynapse,BP,16452087,protein translation at postsynapse,19989
SYNGO:translation_postsynapse,BP,16452087,protein translation at postsynapse,27176
SYNGO:translation_postsynapse,BP,16452087,protein translation at postsynapse,26961
SYNGO:translation_postsynapse,BP,14532281,protein translation at postsynapse,11837
SYNGO:translation_postsynapse,BP,16452087,protein translation at postsynapse,67186
SYNGO:translation_postsynapse,BP,16452087,protein translation at postsynapse,22186
SYNGO:translation_postsynapse,BP,25211037,protein translation at postsynapse,67097
SYNGO:translation_postsynapse,BP,25211037,protein translation at postsynapse,27207
SYNGO:translation_postsynapse,BP,25211037,protein translation at postsynapse,20042
SYNGO:translation_postsynapse,BP,25211037,protein translation at postsynapse,20044
SYNGO:translation_postsynapse,BP,25211037,protein translation at postsynapse,267019
SYNGO:translation_postsynapse,BP,25211037,protein translation at postsynapse,20055
SYNGO:translation_postsynapse,BP,25211037,protein translation at postsynapse,20088
SYNGO:translation_postsynapse,BP,25211037,protein translation at postsynapse,27370
SYNGO:translation_postsynapse,BP,25211037,protein translation at postsynapse,78294
SYNGO:translation_postsynapse,BP,25211037,protein translation at postsynapse,54127
SYNGO:translation_postsynapse,BP,25211037,protein translation at postsynapse,20103
SYNGO:translation_postsynapse,BP,15020595,protein translation at postsynapse,68052
GO:0008021,CC,11707603,synaptic vesicle (GO:0008021),67474
GO:1905806,BP,17626846,regulation of synapse disassembly (GO:1905806),21402
GO:1905806,BP,25611509,regulation of synapse disassembly (GO:1905806),23829
GO:0050804,BP,12062026,modulation of chemical synaptic transmission (GO:0050804),26417
GO:0090128,BP,25611509,regulation of synapse maturation (GO:0090128),210933
GO:0099509,BP,20620874,regulation of presynaptic cytosolic calcium levels (GO:0099509),64176
GO:0150037,BP,21241895,regulation of calcium-dependent activation of synaptic vesicle fusion (GO:0150037),116837
GO:0150037,BP,21241895,regulation of calcium-dependent activation of synaptic vesicle fusion (GO:0150037),116838
GO:0150037,BP,27671655,regulation of calcium-dependent activation of synaptic vesicle fusion (GO:0150037),231760
GO:0099641,BP,12575951,anterograde axonal protein transport (GO:0099641),66482
GO:0045202,CC,23071613,synapse (GO:0045202),57294
SYNGO:presyn_ribosome,CC,23071613,presynaptic ribosome,57294
SYNGO:postsyn_ribosome,CC,23071613,postsynaptic ribosome,57294
SYNGO:translation_postsynapse,BP,23071613,protein translation at postsynapse,57294
SYNGO:translation_presynapse,BP,23071613,protein translation at presynapse,57294
GO:0150037,BP,7832825,regulation of calcium-dependent activation of synaptic vesicle fusion (GO:0150037),12287
GO:0050804,BP,16025109,modulation of chemical synaptic transmission (GO:0050804),12631
GO:0050804,BP,14697206,modulation of chemical synaptic transmission (GO:0050804),12877
GO:0099149,BP,24945773,regulation of postsynaptic neurotransmitter receptor endocytosis (GO:0099149),108086
GO:0099092,CC,9310396,"postsynaptic density, intracellular component (GO:0099092)",226180
GO:0099072,BP,26030848,regulation of postsynaptic membrane neurotransmitter receptor levels (GO:0099072),18191
GO:0099170,BP,10964952,postsynaptic modulation of chemical synaptic transmission (GO:0099170),12326
GO:0098793,CC,19672956,presynapse (GO:0098793),53870
GO:0098794,CC,18311135,postsynapse (GO:0098794),17918
GO:0098794,CC,18984164,postsynapse (GO:0098794),17919
GO:0099537,BP,19837038,trans-synaptic signaling (GO:0099537),68151
GO:0099537,BP,26030848,trans-synaptic signaling (GO:0099537),18191
GO:0099537,BP,26030848,trans-synaptic signaling (GO:0099537),18191
GO:0099175,BP,19258322,regulation of postsynapse organization (GO:0099175),16443
GO:0050804,BP,22922712,modulation of chemical synaptic transmission (GO:0050804),382253
GO:0050804,BP,24870235,modulation of chemical synaptic transmission (GO:0050804),170571
SYNGO:catabolic_postsynapse_regulation,BP,21148011,regulation of protein catabolic process at postsynapse,17999
GO:0099537,BP,22500638,trans-synaptic signaling (GO:0099537),13684
GO:0050804,BP,27565345,modulation of chemical synaptic transmission (GO:0050804),240057
GO:0050804,BP,18272690,modulation of chemical synaptic transmission (GO:0050804),243961
GO:0099170,BP,25869803,postsynaptic modulation of chemical synaptic transmission (GO:0099170),226180
GO:0099170,BP,25869803,postsynaptic modulation of chemical synaptic transmission (GO:0099170),18039
GO:0099170,BP,25869803,postsynaptic modulation of chemical synaptic transmission (GO:0099170),380684
GO:0050804,BP,27161151,modulation of chemical synaptic transmission (GO:0050804),58234
GO:0099175,BP,15673667,regulation of postsynapse organization (GO:0099175),108100
GO:0050804,BP,22328512,modulation of chemical synaptic transmission (GO:0050804),224997
GO:0099150,BP,28576936,regulation of postsynaptic specialization assembly (GO:0099150),20743
GO:0050804,BP,17713528,modulation of chemical synaptic transmission (GO:0050804),242667
GO:0050804,BP,24707048,modulation of chemical synaptic transmission (GO:0050804),13841
GO:0050804,BP,27796283,modulation of chemical synaptic transmission (GO:0050804),235604
GO:2000300,BP,16000618,regulation of synaptic vesicle exocytosis (GO:2000300),231602
GO:0050804,BP,25071926,modulation of chemical synaptic transmission (GO:0050804),244310
GO:0050804,BP,26951674,modulation of chemical synaptic transmission (GO:0050804),18643
GO:0050804,BP,26951674,modulation of chemical synaptic transmission (GO:0050804),18645
GO:0060078,BP,19038221,regulation of postsynaptic membrane potential (GO:0060078),18125
GO:0050804,BP,25698751,modulation of chemical synaptic transmission (GO:0050804),68942
GO:0099175,BP,15721239,regulation of postsynapse organization (GO:0099175),21844
GO:0050804,BP,23739967,modulation of chemical synaptic transmission (GO:0050804),216831
GO:0099159,BP,21423166,regulation of modification of postsynaptic structure (GO:0099159),11848
GO:0050804,BP,23395379,modulation of chemical synaptic transmission (GO:0050804),20908
GO:0099170,BP,26472558,postsynaptic modulation of chemical synaptic transmission (GO:0099170),12669
GO:0150052,BP,16394100,regulation of postsynapse assembly (GO:0150052),18223
GO:0098794,CC,25220605,postsynapse (GO:0098794),70598
GO:0098794,CC,15548644,postsynapse (GO:0098794),13043
GO:0099173,BP,15673667,postsynapse organization (GO:0099173),242687
GO:0099010,BP,14684878,modification of postsynaptic structure (GO:0099010),13043
GO:0099173,BP,15572692,postsynapse organization (GO:0099173),329165
GO:0099173,BP,18430734,postsynapse organization (GO:0099173),74117
GO:0099173,BP,18430734,postsynapse organization (GO:0099173),73178
GO:2000300,BP,19996097,regulation of synaptic vesicle exocytosis (GO:2000300),268882
GO:0098850,CC,17110340,extrinsic component of synaptic vesicle membrane (GO:0098850),67474
GO:0016079,BP,20060037,synaptic vesicle exocytosis (GO:0016079),20908
GO:0150037,BP,25209271,regulation of calcium-dependent activation of synaptic vesicle fusion (GO:0150037),111173
GO:0099509,BP,25209271,regulation of presynaptic cytosolic calcium levels (GO:0099509),238988
GO:0150037,BP,25209271,regulation of calcium-dependent activation of synaptic vesicle fusion (GO:0150037),238988
GO:0098967,BP,20434989,exocytic insertion of neurotransmitter receptor to postsynaptic membrane (GO:0098967),20909
GO:0090128,BP,17404223,regulation of synapse maturation (GO:0090128),12323
GO:0099170,BP,20547133,postsynaptic modulation of chemical synaptic transmission (GO:0099170),232227
GO:0099170,BP,25164660,postsynaptic modulation of chemical synaptic transmission (GO:0099170),104027
GO:0098967,BP,23395379,exocytic insertion of neurotransmitter receptor to postsynaptic membrane (GO:0098967),20908
GO:0030285,CC,9801366,integral component of synaptic vesicle membrane (GO:0030285),68666
GO:0050804,BP,26166566,modulation of chemical synaptic transmission (GO:0050804),22215
GO:0098698,BP,21041412,postsynaptic specialization assembly (GO:0098698),67299
GO:0098698,BP,21041412,postsynaptic specialization assembly (GO:0098698),12928
GO:0099545,BP,21926414,trans-synaptic signaling by trans-synaptic complex (GO:0099545),331461
GO:0090128,BP,26521016,regulation of synapse maturation (GO:0090128),65114
GO:0016082,BP,21262469,synaptic vesicle priming (GO:0016082),116838
GO:0016082,BP,22753485,synaptic vesicle priming (GO:0016082),116837
GO:0099626,BP,26402606,voltage-gated calcium channel activity involved in regulation of presynaptic cytosolic calcium levels (GO:0099626),231760
GO:0016082,BP,27253063,synaptic vesicle priming (GO:0016082),238988
GO:0097091,BP,20332206,synaptic vesicle clustering (GO:0097091),12217
GO:0048488,BP,11879655,synaptic vesicle endocytosis (GO:0048488),30948
GO:0098794,CC,15541314,postsynapse (GO:0098794),
GO:0099502,BP,20150444,calcium-dependent activation of synaptic vesicle fusion (GO:0099502),13446
GO:0048488,BP,11879655,synaptic vesicle endocytosis (GO:0048488),30948
GO:0050804,BP,26126716,modulation of chemical synaptic transmission (GO:0050804),232341
GO:0099059,CC,26903802,integral component of presynaptic active zone membrane (GO:0099059),20907
GO:0099061,CC,26903802,integral component of postsynaptic density membrane (GO:0099061),20907
GO:0008021,CC,17110340,synaptic vesicle (GO:0008021),54411
GO:0008021,CC,17110340,synaptic vesicle (GO:0008021),11975
GO:0008021,CC,17110340,synaptic vesicle (GO:0008021),140494
GO:0008021,CC,17110340,synaptic vesicle (GO:0008021),11984
GO:0008021,CC,17110340,synaptic vesicle (GO:0008021),11972
GO:0008021,CC,17110340,synaptic vesicle (GO:0008021),110935
GO:0008021,CC,17110340,synaptic vesicle (GO:0008021),11966
GO:0008021,CC,17110340,synaptic vesicle (GO:0008021),66335
GO:0099072,BP,29874582,regulation of postsynaptic membrane neurotransmitter receptor levels (GO:0099072),20913
GO:0008021,CC,17110340,synaptic vesicle (GO:0008021),73834
GO:0008021,CC,17110340,synaptic vesicle (GO:0008021),11973
GO:0008021,CC,17110340,synaptic vesicle (GO:0008021),66144
GO:0008021,CC,17110340,synaptic vesicle (GO:0008021),66290
GO:0008021,CC,17110340,synaptic vesicle (GO:0008021),66237
GO:0008021,CC,17110340,synaptic vesicle (GO:0008021),108664
GO:0097401,BP,17110340,synaptic vesicle proton loading (GO:0097401),108664
GO:0097401,BP,17110340,synaptic vesicle proton loading (GO:0097401),66237
GO:0097401,BP,17110340,synaptic vesicle proton loading (GO:0097401),66290
GO:0097401,BP,17110340,synaptic vesicle proton loading (GO:0097401),66144
GO:0097401,BP,17110340,synaptic vesicle proton loading (GO:0097401),11973
GO:0097401,BP,17110340,synaptic vesicle proton loading (GO:0097401),73834
GO:0097401,BP,17110340,synaptic vesicle proton loading (GO:0097401),66335
GO:0097401,BP,17110340,synaptic vesicle proton loading (GO:0097401),11966
GO:0097401,BP,17110340,synaptic vesicle proton loading (GO:0097401),110935
GO:0097401,BP,17110340,synaptic vesicle proton loading (GO:0097401),11972
GO:0097401,BP,17110340,synaptic vesicle proton loading (GO:0097401),11984
GO:0097401,BP,17110340,synaptic vesicle proton loading (GO:0097401),140494
GO:0097401,BP,17110340,synaptic vesicle proton loading (GO:0097401),11975
GO:0097401,BP,17110340,synaptic vesicle proton loading (GO:0097401),54411
GO:0098696,BP,29847800,regulation of neurotransmitter receptor localization to postsynaptic specialization membrane (GO:0098696),26422
GO:0050808,BP,25484298,synapse organization (GO:0050808),26422
GO:0098793,CC,15480834,presynapse (GO:0098793),50873
GO:0099072,BP,25316086,regulation of postsynaptic membrane neurotransmitter receptor levels (GO:0099072),50873
SYNGO:catabolic_presynapse_regulation,BP,29311685,regulation of protein catabolic process at presynapse,50873
GO:1900242,BP,29311685,regulation of synaptic vesicle endocytosis (GO:1900242),229521
GO:0030672,CC,8931014,synaptic vesicle membrane (GO:0030672),11747
GO:0050804,BP,22536397,modulation of chemical synaptic transmission (GO:0050804),224671
GO:0099572,CC,9284362,postsynaptic specialization (GO:0099572),13405
GO:0030285,CC,26903802,integral component of synaptic vesicle membrane (GO:0030285),20907
GO:0098794,CC,22949158,postsynapse (GO:0098794),11682
GO:0050804,BP,26166566,modulation of chemical synaptic transmission (GO:0050804),140492
GO:0099055,CC,20434989,integral component of postsynaptic membrane (GO:0099055),20909
GO:2000300,BP,20620874,regulation of synaptic vesicle exocytosis (GO:2000300),64176
GO:2000300,BP,11707603,regulation of synaptic vesicle exocytosis (GO:2000300),67474
GO:0048787,CC,11718992,presynaptic active zone membrane (GO:0048787),17957
GO:0099547,BP,29141213,"regulation of translation at synapse, modulating synaptic transmission (GO:0099547)",231207
GO:0099059,CC,21358644,integral component of presynaptic active zone membrane (GO:0099059),15165
GO:0099509,BP,16026936,regulation of presynaptic cytosolic calcium levels (GO:0099509),18166
GO:0099056,CC,11891789,integral component of presynaptic membrane (GO:0099056),18166
GO:1900242,BP,19481455,regulation of synaptic vesicle endocytosis (GO:1900242),94190
GO:0099560,BP,28386022,synapse adhesion between pre- and post-synapse (GO:0099560),16400
GO:0099059,CC,28386022,integral component of presynaptic active zone membrane (GO:0099059),16400
GO:0099061,CC,15978582,integral component of postsynaptic density membrane (GO:0099061),20352
GO:0050804,BP,29150182,modulation of chemical synaptic transmission (GO:0050804),18472
